product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3
QoVFs1Vy6QsX,toys,150.0,16.0,4.0,16.0,1024.0
g7HXr6G8lJw7,toys,600.0,20.0,20.0,20.0,8000.0
oQwJWXymkgTC,toys,400.0,18.0,4.0,12.0,864.0
Xa7nw4Iih1NB,market_place,1750.0,32.0,10.0,40.0,12800.0
9nNkcIAPOZHT,computers_accessories,200.0,39.0,2.0,30.0,2340.0
l9QNKFFF1AO4,computers_accessories,200.0,41.0,2.0,29.0,2378.0
UDr7LQKxDCo8,toys,1100.0,42.0,10.0,20.0,8400.0
qHVyjPspLLma,telephony,150.0,16.0,4.0,13.0,832.0
FP9wdR0BvLeW,fashion_bags_accessories,150.0,16.0,16.0,16.0,4096.0
4WpxUyrSqkaE,toys,6400.0,63.0,11.0,63.0,43659.0
Sr7PutUF6W74,toys,3000.0,30.0,30.0,20.0,18000.0
bfm0OmqD48pL,toys,250.0,21.0,11.0,14.0,3234.0
Co4DjmtAE0u5,toys,700.0,27.0,12.0,49.0,15876.0
WaVo2TPRZVG5,stationery,8350.0,38.0,30.0,28.0,31920.0
Mhf16vn22TPg,toys,213.0,15.0,7.0,11.0,1155.0
OM81vFLbvETI,toys,100.0,25.0,2.0,13.0,650.0
FYwSFXcDOKLA,toys,750.0,16.0,12.0,15.0,2880.0
7eelyPwaaGdx,health_beauty,1250.0,35.0,35.0,11.0,13475.0
sFm28FphB2hF,toys,900.0,40.0,40.0,30.0,48000.0
tEiQYXm5AgT2,sports_leisure,1600.0,25.0,8.0,25.0,5000.0
vxAYBJDLSxUA,toys,8800.0,55.0,15.0,55.0,45375.0
iB9YFa08JyPM,toys,200.0,25.0,7.0,25.0,4375.0
YLVraSM46okC,toys,2600.0,33.0,30.0,44.0,43560.0
PS9PIoeniQQf,auto,100.0,16.0,4.0,12.0,768.0
xGprMFr5KzuX,consoles_games,200.0,21.0,5.0,14.0,1470.0
KwqpyCg16vLV,toys,350.0,25.0,8.0,19.0,3800.0
jrc0v3ZRw6Zg,bed_bath_table,800.0,20.0,20.0,20.0,8000.0
cGrVQMeVnAFD,toys,1000.0,50.0,12.0,12.0,7200.0
Nfe3KW9D3aB1,toys,14950.0,77.0,20.0,53.0,81620.0
L6hOpvbiwzZ2,toys,2200.0,50.0,20.0,40.0,40000.0
sDjRVLhV1ITE,consoles_games,400.0,16.0,2.0,11.0,352.0
nqow34F161pO,toys,600.0,25.0,15.0,25.0,9375.0
1SMxO9rVH4N6,toys,1000.0,42.0,25.0,15.0,15750.0
TLCQCaBYAvcd,toys,1038.0,40.0,36.0,13.0,18720.0
88ngBsMfYM8p,toys,17050.0,63.0,62.0,24.0,93744.0
kPeGVigxGdij,watches_gifts,275.0,16.0,14.0,14.0,3136.0
4WpxUyrSqkaE,toys,6400.0,63.0,11.0,63.0,43659.0
iTBNb4UOWFeb,housewares,1700.0,16.0,17.0,17.0,4624.0
wIjXWRgqwqnD,baby,750.0,40.0,11.0,35.0,15400.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0,2288.0
VNrfn0PYs3HD,toys,100.0,17.0,5.0,14.0,1190.0
lIkoEALIQ8Wm,toys,1350.0,16.0,20.0,16.0,5120.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0,7632.0
Jr6xa51c0uMm,housewares,975.0,41.0,36.0,12.0,17712.0
QzAC1fDWMbmk,toys,100.0,11.0,11.0,11.0,1331.0
ZGiWs1UKMLSA,consoles_games,350.0,20.0,20.0,20.0,8000.0
4F69dwHCUAjn,toys,5900.0,52.0,53.0,18.0,49608.0
R7QyFFRvBRS4,toys,900.0,30.0,10.0,30.0,9000.0
GgkJBX9WHgMf,bed_bath_table,550.0,16.0,10.0,16.0,2560.0
brn4Rl07cq0N,toys,1300.0,17.0,25.0,20.0,8500.0
bLWZ3S5qDiMI,health_beauty,543.0,30.0,12.0,16.0,5760.0
7cZbECHQba7v,toys,9050.0,35.0,30.0,35.0,36750.0
R2A6Gqd0tXMA,toys,3200.0,22.0,15.0,20.0,6600.0
CwjDwlCRlfVF,toys,7300.0,45.0,28.0,45.0,56700.0
4w9WhqTgT6uL,toys,150.0,20.0,10.0,15.0,3000.0
lj6j1MRRWPax,health_beauty,150.0,22.0,3.0,15.0,990.0
7bmbqXWmD4S7,toys,500.0,16.0,6.0,11.0,1056.0
qOiDnN39CMGm,toys,6550.0,38.0,30.0,28.0,31920.0
5EFBA7VYOItK,toys,321.0,19.0,14.0,13.0,3458.0
oo5YFvkDJXfS,toys,250.0,16.0,2.0,20.0,640.0
xiU0sMbdobfo,toys,600.0,70.0,5.0,11.0,3850.0
ifM6kP2HSJUy,toys,250.0,19.0,14.0,16.0,4256.0
FwPQ1jzjpxwi,watches_gifts,240.0,16.0,11.0,11.0,1936.0
Lw0nOHsOKdwC,watches_gifts,200.0,31.0,4.0,13.0,1612.0
aRqri3uLYlxg,toys,2200.0,33.0,27.0,24.0,21384.0
N0OuqfcRoxML,toys,2600.0,33.0,12.0,26.0,10296.0
qYEth233Ed0V,toys,217.0,20.0,20.0,20.0,8000.0
jMstf01d9Ibf,toys,1050.0,21.0,17.0,30.0,10710.0
prMAvU0aEalz,toys,625.0,28.0,19.0,16.0,8512.0
AAJtYvdW5li1,toys,800.0,35.0,8.0,35.0,9800.0
vSn30Kw6v415,toys,5450.0,20.0,30.0,15.0,9000.0
yLnXAm11hcyT,toys,150.0,22.0,10.0,15.0,3300.0
E5K7FsEqt2uD,toys,6850.0,59.0,22.0,37.0,48026.0
KOSEiavJksMa,toys,350.0,17.0,7.0,13.0,1547.0
pTe66JgJ7xZL,pet_shop,1050.0,20.0,17.0,25.0,8500.0
VsXAGwnYohn5,toys,838.0,28.0,14.0,21.0,8232.0
ZTsfMadzXGDu,sports_leisure,2500.0,20.0,11.0,11.0,2420.0
9RgMq5eVloUQ,toys,1200.0,42.0,25.0,15.0,15750.0
NbN4oQ45U3u6,stationery,2400.0,28.0,55.0,37.0,56980.0
nT0PIqJcPWfq,toys,7200.0,53.0,15.0,53.0,42135.0
emfqUGi3Amgo,toys,2663.0,30.0,27.0,25.0,20250.0
XF26IviBJMDY,toys,13867.0,101.0,8.0,57.0,46056.0
9GQoFcKJHapK,watches_gifts,269.0,17.0,11.0,13.0,2431.0
FLNnxc5ri41t,health_beauty,304.0,20.0,15.0,15.0,4500.0
9RgMq5eVloUQ,toys,1200.0,42.0,25.0,15.0,15750.0
WNlBRNuoHWbt,toys,350.0,16.0,2.0,20.0,640.0
SvW8FcwBD7tX,toys,6663.0,17.0,11.0,13.0,2431.0
IgRBlW4Y5z0j,toys,350.0,16.0,16.0,16.0,4096.0
Jm3dvAssK0WW,housewares,250.0,35.0,4.0,15.0,2100.0
8hNMRUZlWXoC,toys,1850.0,18.0,23.0,26.0,10764.0
GLTzRo2rimdB,toys,600.0,40.0,10.0,25.0,10000.0
COySv0ts9Ojd,toys,2800.0,40.0,15.0,40.0,24000.0
bzcyOIuv5ueu,toys,1900.0,17.0,13.0,31.0,6851.0
Bu02QRUWdmOW,toys,2000.0,40.0,6.0,30.0,7200.0
6STj79byDKQz,toys,2386.0,29.0,30.0,26.0,22620.0
cJj5IbSGgojj,toys,1100.0,25.0,6.0,25.0,3750.0
4wehclZZEE8g,toys,2500.0,27.0,10.0,19.0,5130.0
maYAtILI9YNp,toys,150.0,16.0,9.0,11.0,1584.0
edMzd5JEAWM6,toys,7850.0,28.0,62.0,28.0,48608.0
UbL6ZIYzXXGE,toys,950.0,20.0,35.0,20.0,14000.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0,15000.0
LyPQoMp7KSRn,toys,817.0,32.0,6.0,28.0,5376.0
yiaFQVjVn5RY,musical_instruments,15100.0,45.0,20.0,100.0,90000.0
axLBYi1XjP6J,toys,200.0,41.0,2.0,29.0,2378.0
32LEbAyOEdxb,toys,10050.0,50.0,30.0,40.0,60000.0
YBrfIXfqyzY7,toys,1650.0,30.0,30.0,15.0,13500.0
CmNuLTfTF12l,toys,3000.0,33.0,12.0,34.0,13464.0
7AkeBFVJJVGQ,toys,257.0,44.0,12.0,24.0,12672.0
Ejcp8dzwIfYL,toys,300.0,16.0,2.0,11.0,352.0
pcc1vTlRqasQ,tablets_printing_image,283.0,22.0,12.0,21.0,5544.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0,3762.0
nwTjDC5LkGMw,toys,4017.0,38.0,35.0,42.0,55860.0
NOt1FO6Ocb2f,health_beauty,350.0,16.0,10.0,20.0,3200.0
FOdgABJRGXrS,toys,100.0,19.0,3.0,11.0,627.0
aogRTxGKn3z0,bed_bath_table,2750.0,42.0,11.0,36.0,16632.0
sitGhdqpHZqU,toys,250.0,16.0,16.0,16.0,4096.0
nOv1BJdZrtvM,toys,1250.0,60.0,15.0,15.0,13500.0
Usi90p4RKMY1,health_beauty,434.0,20.0,16.0,18.0,5760.0
ZXbgbnTNkysA,toys,799.0,17.0,13.0,16.0,3536.0
3jZ9jfjmeUQo,toys,2275.0,45.0,25.0,18.0,20250.0
3PH0KCtX4TjT,toys,300.0,20.0,20.0,20.0,8000.0
Q9EpVKvxofog,toys,2050.0,16.0,5.0,11.0,880.0
v2NCiouccBuE,toys,100.0,25.0,15.0,20.0,7500.0
OXtLyD0Rquqm,toys,250.0,17.0,11.0,13.0,2431.0
0DpUyZjF9UOL,toys,2069.0,65.0,19.0,44.0,54340.0
KsJ0qytYsZlU,toys,1700.0,33.0,8.0,23.0,6072.0
vLzJgpRoxzR3,computers_accessories,214.0,18.0,14.0,13.0,3276.0
131dz99wT5Vx,housewares,483.0,30.0,14.0,25.0,10500.0
pZA0HPtS4rpg,toys,50.0,20.0,6.0,15.0,1800.0
J5khsr8XxuLO,toys,10700.0,93.0,63.0,11.0,64449.0
l1KHw7HRIQsG,computers_accessories,1500.0,25.0,15.0,25.0,9375.0
viuI2PYBnj2b,toys,600.0,18.0,14.0,15.0,3780.0
xYxHcXq5roQN,toys,300.0,50.0,5.0,35.0,8750.0
54pMbGxnzhOV,toys,30000.0,60.0,70.0,60.0,252000.0
XqmdGKRbTetH,toys,160.0,19.0,11.0,14.0,2926.0
keC3ihhpiZoO,toys,50.0,20.0,2.0,15.0,600.0
lyv7bqEb4rfG,computers_accessories,1225.0,43.0,15.0,21.0,13545.0
OKHSJvvblnaz,toys,1000.0,35.0,8.0,25.0,7000.0
vMDPIVCwDTKO,toys,4250.0,20.0,20.0,20.0,8000.0
sXva5e1ZoUR0,toys,800.0,50.0,5.0,50.0,12500.0
7qBijSYbwXMr,toys,517.0,19.0,11.0,15.0,3135.0
uG5nDZnpMi5G,toys,1000.0,36.0,4.0,29.0,4176.0
OLQ43WZgsRm2,watches_gifts,200.0,16.0,2.0,11.0,352.0
kQNhDyXLgfOt,toys,200.0,16.0,11.0,16.0,2816.0
krfdmnWWRrNt,musical_instruments,16200.0,55.0,40.0,40.0,88000.0
LgScljutzBmv,sports_leisure,400.0,26.0,3.0,15.0,1170.0
ci2OHvAL772H,toys,200.0,19.0,5.0,11.0,1045.0
ATu1RgIDA0rM,telephony,300.0,17.0,4.0,12.0,816.0
TazhSpShJ1kd,office_furniture,12250.0,63.0,58.0,24.0,87696.0
27BhKMSQ0gcV,bed_bath_table,1150.0,22.0,4.0,28.0,2464.0
jWyR1q6W4ihV,toys,213.0,18.0,12.0,13.0,2808.0
b73bpEzJgugQ,toys,275.0,18.0,4.0,12.0,864.0
oyHRoKBexOF0,toys,400.0,35.0,4.0,25.0,3500.0
R28SVGUwrf8e,toys,250.0,16.0,2.0,11.0,352.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0,3960.0
y2MAnns4G96G,computers_accessories,207.0,19.0,11.0,14.0,2926.0
uFNoCN72gsy4,toys,700.0,50.0,11.0,40.0,22000.0
lnMZUub09dwh,toys,1300.0,30.0,10.0,30.0,9000.0
xJLwoU5uCtP7,toys,30000.0,61.0,15.0,50.0,45750.0
0UOulY5bfHxj,toys,300.0,17.0,4.0,12.0,816.0
oNmPDznBCJ7E,toys,900.0,36.0,51.0,15.0,27540.0
NZHbqkRL0W3q,toys,300.0,17.0,4.0,12.0,816.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0,8000.0
O332ZRndALYI,toys,4800.0,22.0,63.0,22.0,30492.0
50k5wCIzszAB,sports_leisure,1300.0,31.0,32.0,31.0,30752.0
rouH1tejy3SO,toys,1600.0,20.0,60.0,20.0,24000.0
00ehq6lzh6MX,auto,100.0,21.0,2.0,17.0,714.0
11E8fthgU5LJ,toys,11150.0,30.0,10.0,30.0,9000.0
h8l8UwtENLMQ,toys,750.0,35.0,20.0,35.0,24500.0
W7Pzj1M3W4sV,housewares,1350.0,16.0,30.0,12.0,5760.0
jKUyQkB4tQyp,housewares,450.0,16.0,26.0,11.0,4576.0
cKE6NphBfQd3,toys,163.0,18.0,14.0,15.0,3780.0
HpMbJAttOmXr,toys,3500.0,36.0,25.0,21.0,18900.0
1Ds2HvWxpkv9,toys,50.0,16.0,16.0,17.0,4352.0
o32FBz2H95Bn,toys,700.0,26.0,8.0,22.0,4576.0
dN0sy7yWlUzo,toys,3450.0,34.0,20.0,20.0,13600.0
ogNSfA3W5dQz,toys,150.0,30.0,10.0,20.0,6000.0
596WpgQubFwt,toys,600.0,43.0,16.0,27.0,18576.0
2BDeaMndewz5,auto,5100.0,45.0,20.0,45.0,40500.0
nsdQkJ3hSlTF,toys,500.0,20.0,7.0,16.0,2240.0
nuF73WjvQjvq,toys,7500.0,61.0,11.0,46.0,30866.0
IJldFMWgp3QN,toys,100.0,20.0,15.0,12.0,3600.0
uxdyBzsEist4,toys,300.0,16.0,2.0,20.0,640.0
aXM2sL0xmx8Y,stationery,150.0,22.0,5.0,12.0,1320.0
gPcgQy5PcZcR,toys,1250.0,45.0,10.0,15.0,6750.0
y2MAnns4G96G,computers_accessories,207.0,19.0,11.0,14.0,2926.0
Ytmo6HmhJmtR,toys,483.0,31.0,19.0,36.0,21204.0
PHrJklPTeG36,toys,6950.0,56.0,14.0,56.0,43904.0
JaeEsS5hyqIQ,toys,183.0,20.0,15.0,17.0,5100.0
joKOLGb5YhDR,baby,8300.0,45.0,25.0,45.0,50625.0
mltwNmEf1pdJ,cool_stuff,9650.0,86.0,8.0,40.0,27520.0
JUZSyxq6s6nI,toys,400.0,20.0,12.0,15.0,3600.0
Cr4758ZpNUkL,furniture_decor,600.0,30.0,3.0,20.0,1800.0
3n7TfF0E1SNc,toys,1875.0,43.0,45.0,40.0,77400.0
45H5xXTtLioK,toys,1350.0,16.0,26.0,11.0,4576.0
PZD67QhnCkI2,pet_shop,102.0,20.0,6.0,13.0,1560.0
W1zAHGSx8Bze,bed_bath_table,2150.0,34.0,8.0,32.0,8704.0
ao6HD8txY6PQ,toys,8050.0,75.0,15.0,50.0,56250.0
ZvqpPIcpiYHc,toys,922.0,30.0,15.0,17.0,7650.0
gvOYflTBN5J8,toys,125.0,16.0,14.0,14.0,3136.0
dMLKwX8SG7u7,toys,5350.0,16.0,50.0,45.0,36000.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0,7632.0
9FdpgOJQOtor,toys,1050.0,28.0,14.0,16.0,6272.0
JoOXfpp8MaWB,toys,1783.0,25.0,22.0,17.0,9350.0
zaYFsDP6dRU9,toys,3900.0,30.0,30.0,16.0,14400.0
q1vbMvMJyPJ2,toys,825.0,31.0,15.0,25.0,11625.0
rHSTHjYFnJS8,toys,9750.0,35.0,12.0,30.0,12600.0
rxa5DLoXPeSO,toys,400.0,50.0,3.0,25.0,3750.0
IQDRrHv42X3H,toys,500.0,21.0,6.0,14.0,1764.0
ZWJUWVtLDaV3,toys,213.0,16.0,7.0,12.0,1344.0
HhAtKukEU7VT,toys,1867.0,36.0,6.0,36.0,7776.0
VLFoixZYA5dH,toys,833.0,20.0,12.0,19.0,4560.0
8OInt3C4fUKN,toys,583.0,20.0,21.0,20.0,8400.0
kXSDEUC5zKA3,toys,343.0,18.0,14.0,15.0,3780.0
JSf9OtrZlVSW,health_beauty,1200.0,21.0,13.0,19.0,5187.0
DAiLlNnCYTlc,sports_leisure,250.0,16.0,17.0,22.0,5984.0
RCNL06noXxGA,sports_leisure,500.0,45.0,10.0,40.0,18000.0
jaiQwtNVP98U,toys,4650.0,25.0,25.0,25.0,15625.0
QeYZ1jUkvnwj,toys,150.0,16.0,4.0,11.0,704.0
tHBdLw942flz,health_beauty,215.0,22.0,6.0,15.0,1980.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0,32560.0
tJp6qQVFaMiN,toys,800.0,45.0,15.0,35.0,23625.0
jyqvHPkDKFDV,toys,567.0,26.0,12.0,26.0,8112.0
dsYR6bWTLbsF,toys,550.0,35.0,2.0,50.0,3500.0
dYQ5y9MVdbd3,toys,1950.0,26.0,30.0,25.0,19500.0
Xy9Mo5UAR0cb,toys,12600.0,25.0,47.0,64.0,75200.0
aUrNFdURGBin,toys,250.0,16.0,16.0,16.0,4096.0
6Ww1i7qd1Zqu,cool_stuff,1200.0,42.0,25.0,15.0,15750.0
6wjd6TQLFgBn,bed_bath_table,6650.0,20.0,40.0,50.0,40000.0
jW7Wbdz9tm6y,toys,30000.0,68.0,55.0,77.0,287980.0
ahvLHagsHv9K,toys,100.0,80.0,10.0,60.0,48000.0
8MzNvuwN3J0X,toys,50.0,16.0,16.0,12.0,3072.0
X5VaSUBZF5nh,toys,350.0,17.0,21.0,11.0,3927.0
UYs3i6qZNt4v,toys,6050.0,60.0,20.0,29.0,34800.0
qB0BON9GiS5h,toys,650.0,60.0,6.0,33.0,11880.0
O9fZQownSx7z,furniture_decor,7500.0,47.0,37.0,38.0,66082.0
pSWY2ugUnap8,bed_bath_table,4300.0,34.0,12.0,43.0,17544.0
uHIxdu6BWNaB,toys,9375.0,40.0,35.0,45.0,63000.0
t5tmaeXe7zRf,toys,2300.0,20.0,20.0,20.0,8000.0
sB3mH3n4QEcI,toys,1300.0,50.0,9.0,41.0,18450.0
b9viaxCUdbyw,sports_leisure,250.0,18.0,13.0,16.0,3744.0
s1esRgnAOTAA,bed_bath_table,200.0,16.0,12.0,11.0,2112.0
AZCgZlCv37nj,toys,450.0,24.0,7.0,12.0,2016.0
6h122EDXUX6Q,toys,425.0,27.0,12.0,12.0,3888.0
CSBS9ImkRADk,furniture_decor,6050.0,36.0,23.0,14.0,11592.0
EVYOKQqIJQyn,cool_stuff,350.0,16.0,11.0,11.0,1936.0
37zXiOwIbqPR,toys,8750.0,45.0,28.0,45.0,56700.0
fdscFo5A9Vjz,toys,500.0,52.0,6.0,40.0,12480.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0,7632.0
i4VO8E1Qv2AW,toys,2000.0,26.0,10.0,19.0,4940.0
EsYkHPPJvhZ4,health_beauty,450.0,20.0,12.0,12.0,2880.0
vHnEPJP2R48s,toys,9000.0,42.0,12.0,39.0,19656.0
5EFBA7VYOItK,toys,321.0,19.0,14.0,13.0,3458.0
I5X5PqG8Nk7q,toys,1150.0,20.0,20.0,20.0,8000.0
7zPP1HDzDta1,toys,16050.0,60.0,40.0,40.0,96000.0
pXv8KPtDx5uY,toys,1150.0,16.0,30.0,20.0,9600.0
FL1TUHCZNZj0,small_appliances,438.0,25.0,12.0,15.0,4500.0
St2LNhZCLOHc,toys,350.0,23.0,20.0,20.0,9200.0
beZraj9efie3,toys,50.0,16.0,12.0,16.0,3072.0
4K7k31W3VYOV,toys,150.0,16.0,7.0,13.0,1456.0
5EFBA7VYOItK,toys,321.0,19.0,14.0,13.0,3458.0
CvAQPHQ5grT8,toys,600.0,20.0,15.0,20.0,6000.0
65dDvFvwkbKU,toys,150.0,20.0,2.0,14.0,560.0
RxOnmfHsSUVF,toys,600.0,35.0,35.0,15.0,18375.0
ELzn50644NWX,stationery,550.0,46.0,10.0,32.0,14720.0
sr9NgCu879qV,toys,6225.0,56.0,11.0,32.0,19712.0
YYHgUCtfzhow,toys,350.0,17.0,4.0,12.0,816.0
pKxOnQZkDwOQ,toys,1800.0,30.0,50.0,30.0,45000.0
VeajMP2brJOM,toys,13475.0,55.0,50.0,50.0,137500.0
SAOblx2mMW18,toys,450.0,20.0,15.0,25.0,7500.0
89oT9Pz9eQaA,toys,150.0,16.0,13.0,14.0,2912.0
NJz9bxq6zSuI,stationery,800.0,22.0,7.0,15.0,2310.0
BLPv8inNEiHl,toys,200.0,16.0,16.0,11.0,2816.0
xPK3GtnIQqeg,toys,500.0,20.0,10.0,15.0,3000.0
OMSbSn822QDx,toys,300.0,19.0,12.0,12.0,2736.0
RfSb1XxIdnmi,toys,1450.0,55.0,14.0,43.0,33110.0
A7WHNtGuy5tU,toys,7350.0,105.0,10.0,40.0,42000.0
6HidHWDMSVqk,toys,642.0,20.0,13.0,16.0,4160.0
BtIWcJajoZVz,toys,50.0,30.0,30.0,30.0,27000.0
qhE3DELUrWHC,toys,8267.0,52.0,52.0,17.0,45968.0
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0,2992.0
NXmjFh9gwUYe,toys,10975.0,53.0,51.0,18.0,48654.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0,2288.0
sX82hsQOfZo1,cool_stuff,575.0,23.0,16.0,18.0,6624.0
JGMr0GHn80XX,toys,200.0,16.0,2.0,11.0,352.0
iaN5bIXRxr6Q,health_beauty,217.0,27.0,12.0,17.0,5508.0
mDyj25bopTza,toys,350.0,20.0,20.0,11.0,4400.0
4LkKOvkwc2LK,toys,289.0,17.0,15.0,17.0,4335.0
8R8EoQrkxYrJ,toys,450.0,19.0,22.0,19.0,7942.0
IFmCYjlZKJ1c,toys,900.0,40.0,4.0,30.0,4800.0
6jk7WcDqy28S,toys,9200.0,52.0,50.0,16.0,41600.0
wfFH4uqyYaYd,toys,100.0,16.0,4.0,12.0,768.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0,3960.0
Hh61P9XhdxJT,furniture_decor,2850.0,40.0,5.0,44.0,8800.0
WepAhMVkKHe0,toys,238.0,24.0,15.0,18.0,6480.0
RJTQWZLYKHOf,toys,1975.0,43.0,10.0,33.0,14190.0
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0,8151.0
aYB3IFCRW95p,cool_stuff,1050.0,42.0,25.0,15.0,15750.0
O6MMBLdzVvc1,home_appliances,350.0,18.0,8.0,13.0,1872.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0,3960.0
1JgqZUMnHeh7,toys,600.0,16.0,2.0,11.0,352.0
KEhL8uWfbVZX,toys,6050.0,50.0,18.0,40.0,36000.0
t1bZuDYcC8iT,pet_shop,974.0,26.0,30.0,28.0,21840.0
S5B5Wy97YrAf,toys,500.0,70.0,8.0,40.0,22400.0
k4hrBLSYW6Eg,stationery,80.0,17.0,9.0,14.0,2142.0
aFcrnVoCU4hK,toys,1300.0,45.0,15.0,35.0,23625.0
7AdHMcUA45kV,toys,150.0,43.0,13.0,14.0,7826.0
TdryLJINHQ9O,toys,800.0,30.0,10.0,30.0,9000.0
WYpoxZl2lCCd,toys,1800.0,30.0,5.0,30.0,4500.0
M1UpypRmMETI,toys,500.0,19.0,16.0,16.0,4864.0
2H8n6x4BSkuT,computers_accessories,200.0,21.0,14.0,15.0,4410.0
LLvuLRM26XnA,toys,375.0,21.0,16.0,23.0,7728.0
kbqFsnPIIBjs,toys,700.0,62.0,15.0,15.0,13950.0
ZoEAzvOgLJ08,toys,300.0,17.0,4.0,12.0,816.0
hmJywxThhxHV,baby,1263.0,40.0,18.0,32.0,23040.0
tPlw2QcQOvKf,garden_tools,1800.0,37.0,22.0,40.0,32560.0
SvW8FcwBD7tX,toys,6663.0,17.0,11.0,13.0,2431.0
MUIEAN159RuU,baby,450.0,30.0,7.0,20.0,4200.0
w7mIrLUckdlA,toys,1500.0,40.0,5.0,30.0,6000.0
T04Mxb5gFcXd,toys,300.0,23.0,8.0,19.0,3496.0
GViZdHO8h7ru,toys,1250.0,50.0,11.0,11.0,6050.0
wEXYeIBMtNpz,toys,1700.0,65.0,6.0,50.0,19500.0
uDIWaQnuUe37,toys,350.0,25.0,15.0,15.0,5625.0
e3A7loHfJNMi,toys,400.0,30.0,10.0,30.0,9000.0
iQW7RzoPOGlW,cool_stuff,900.0,43.0,21.0,26.0,23478.0
gJs1bkBcGmQD,construction_tools_lights,500.0,35.0,14.0,23.0,11270.0
RoeF7VbNZvSD,toys,4750.0,20.0,20.0,20.0,8000.0
Qv7EIL0N6X8r,office_furniture,15300.0,58.0,28.0,56.0,90944.0
PWl2yBtu82h0,perfumery,250.0,20.0,8.0,21.0,3360.0
1rFoOcG1sQwB,toys,100.0,40.0,2.0,24.0,1920.0
aOB6HboQlL44,toys,1425.0,35.0,13.0,20.0,9100.0
4BAZNq7FQZOV,toys,500.0,23.0,45.0,32.0,33120.0
tM47X5ddUK0O,toys,150.0,24.0,4.0,14.0,1344.0
dCMzWgRr1eF8,auto,200.0,21.0,17.0,17.0,6069.0
P0P3vWd9ISyN,toys,2300.0,40.0,35.0,20.0,28000.0
Cmriy4HbIve1,toys,100.0,17.0,7.0,12.0,1428.0
CqxCz5hkHHjd,toys,1167.0,24.0,28.0,20.0,13440.0
XrQ7ZHlRhKg8,furniture_decor,600.0,30.0,4.0,20.0,2400.0
MaqLxYChz0BV,computers_accessories,24050.0,60.0,40.0,60.0,144000.0
hp2GVWkbzTQe,cool_stuff,200.0,17.0,9.0,14.0,2142.0
aYB3IFCRW95p,cool_stuff,1050.0,42.0,25.0,15.0,15750.0
wO76rqj9VOc4,toys,8450.0,35.0,60.0,40.0,84000.0
xd1uzxed845G,toys,9200.0,53.0,52.0,17.0,46852.0
mfRpmxy4vKcs,toys,300.0,28.0,2.0,18.0,1008.0
uLKJskCSlnmJ,telephony,350.0,17.0,4.0,12.0,816.0
ElumZdd4gX8i,toys,650.0,20.0,2.0,15.0,600.0
1TwMHhyR4FIj,toys,950.0,16.0,2.0,20.0,640.0
rKXoWNJxVSE7,toys,6050.0,20.0,20.0,20.0,8000.0
cpeUmc56s4xI,toys,200.0,16.0,2.0,11.0,352.0
ipPRqbM59Nsv,toys,575.0,16.0,22.0,16.0,5632.0
k1g3rkmeZfvi,toys,2000.0,30.0,12.0,16.0,5760.0
qubIQ1YJvo7L,toys,150.0,20.0,2.0,15.0,600.0
RpHpI05vwiBO,bed_bath_table,1750.0,40.0,6.0,30.0,7200.0
TWgMSyFIorAK,toys,19450.0,45.0,50.0,45.0,101250.0
RpTxglAE7BN4,toys,400.0,25.0,25.0,25.0,15625.0
0IvQS86aIKG0,toys,700.0,19.0,5.0,20.0,1900.0
PWl2yBtu82h0,perfumery,250.0,20.0,8.0,21.0,3360.0
CnGuaFnNmsGU,toys,128.0,17.0,9.0,13.0,1989.0
lQaoASRswwSO,stationery,850.0,16.0,21.0,15.0,5040.0
Rz2CdeAp1biH,toys,1000.0,33.0,32.0,38.0,40128.0
t2cv5m3Sgv96,toys,750.0,20.0,35.0,20.0,14000.0
Y4PKzOX2cynx,toys,3550.0,35.0,20.0,20.0,14000.0
soyvFwl5KELb,watches_gifts,800.0,20.0,12.0,15.0,3600.0
aUvBxYvPYgvN,toys,350.0,17.0,4.0,12.0,816.0
QrEifRDSkc7p,toys,250.0,21.0,14.0,11.0,3234.0
M8CrhFTIERR1,,9150.0,33.0,30.0,44.0,43560.0
HpaXn6j0NvuV,toys,115.0,16.0,13.0,11.0,2288.0
oqiiUcCma422,fashion_underwear_beach,450.0,42.0,4.0,14.0,2352.0
lFGT2p3CDtxY,toys,200.0,22.0,3.0,15.0,990.0
