order_id,customer_id,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_month,total_items,unique_products,unique_sellers,product_revenue,shipping_charges,total_order_value,shipping_to_price_pct,unique_categories,main_product_category,avg_product_weight_g,avg_product_volume_cm3,payment_rows,main_payment_type,max_installments,payment_value,payment_difference,payment_match_status
zenYWvlb82ol,LAwFAjR4Rlui,bayeux,pb,"2017-09-09 12:49:12","2017-09-09 13:05:09",2017-09-01,1,1,1,399.20,80.47,479.67,20.16,1,toys,3000.00,13500.00,1,credit_card,3,770.24,290.57,potential_gap
zlL6FjNTGFeX,uqI26Cxn5yHV,"sao bernardo do campo",sp,"2017-09-13 15:20:19","2017-09-13 15:38:11",2017-09-01,1,1,1,419.90,30.66,450.56,7.30,1,toys,500.00,4800.00,1,credit_card,1,87.52,-363.04,potential_gap
ZoHymydcbmrx,2ByolPNnPwhe,"porto alegre",rs,"2017-08-07 17:20:26","2017-08-08 04:25:31",2017-08-01,1,1,1,518.18,38.66,556.84,7.46,1,toys,550.00,13125.00,1,wallet,1,503.77,-53.07,potential_gap
ZgWe9PKye7GT,ri93PlfUVnCV,"monte aprazivel",sp,"2017-07-29 15:38:49","2017-07-29 15:50:19",2017-07-01,1,1,1,35.35,5.22,40.57,14.77,1,toys,800.00,16000.00,1,credit_card,4,305.77,265.20,potential_gap
zndrzbr2cxym,3rdd9Tv4uFlB,"belo horizonte",mg,"2018-06-10 12:01:48","2018-06-10 12:17:33",2018-06-01,1,1,1,517.65,18.26,535.91,3.53,1,housewares,14850.00,124950.00,1,credit_card,3,127.05,-408.86,potential_gap
za4WYblel8vo,uCEqUKnmJrLT,florianopolis,sc,"2018-01-10 05:39:45","2018-01-10 10:31:47",2018-01-01,1,1,1,676.97,78.06,755.03,11.53,1,garden_tools,4000.00,15120.00,1,credit_card,1,104.30,-650.73,potential_gap
zbhRqX7bH1rM,QmrnwYX4bS2n,"belo horizonte",mg,"2017-04-06 13:45:55","2017-04-06 14:02:59",2017-04-01,1,1,1,161.00,2.46,163.46,1.53,1,toys,150.00,3072.00,1,credit_card,4,153.40,-10.06,potential_gap
ZRGTfZoM0UYV,DH26sTZCQdQI,candeias,mg,"2017-10-22 01:14:40","2017-10-22 01:28:15",2017-10-01,1,1,1,548.35,47.55,595.90,8.67,1,toys,300.00,816.00,1,credit_card,1,53.80,-542.10,potential_gap
zQaAsXWCDt9N,BCfsHpJTmHup,andradas,mg,"2018-08-15 15:29:13","2018-08-15 20:34:35",2018-08-01,1,1,1,189.05,52.58,241.63,27.81,1,stationery,1500.00,30000.00,1,credit_card,2,138.72,-102.91,potential_gap
Z6NqqTKMw48y,bf3tpEEOoTSU,marilia,sp,"2018-08-12 01:10:43","2018-08-12 01:25:10",2018-08-01,1,1,1,453.70,35.07,488.77,7.73,1,toys,450.00,4096.00,1,credit_card,4,38.74,-450.03,potential_gap
zDflKoWxHqhx,pPUtLM1lRnN0,"sao paulo",sp,"2017-10-20 16:57:49","2017-10-21 03:07:39",2017-10-01,1,1,1,419.80,25.95,445.75,6.18,1,toys,1743.00,18096.00,1,wallet,1,389.99,-55.76,potential_gap
z7mxqYtMR2GF,JIewZD2VxoUi,taiuva,sp,"2018-05-21 13:16:36","2018-05-22 09:36:26",2018-05-01,1,1,1,220.99,56.27,277.26,25.46,1,toys,500.00,2400.00,1,wallet,1,1.79,-275.47,potential_gap
ZNpRVnnAwIae,yl5adlwkEoTw,"sao paulo",sp,"2018-07-05 10:34:57","2018-07-06 02:51:16",2018-07-01,1,1,1,518.18,89.55,607.73,17.28,1,toys,250.00,640.00,1,wallet,1,23.86,-583.87,potential_gap
zjvQ2YmjX1ma,R2q9W5Y8UFl8,"rio de janeiro",rj,"2017-04-20 02:43:36","2017-04-21 05:15:25",2017-04-01,1,1,1,127.77,2.46,130.23,1.93,1,toys,800.00,1584.00,1,wallet,1,355.76,225.53,potential_gap
z8pfLonbUpsG,Q1RtBp7LJOI2,imperatriz,ma,"2017-04-25 21:57:31","2017-04-26 22:05:12",2017-04-01,1,1,1,356.19,60.39,416.58,16.95,1,toys,550.00,34560.00,1,credit_card,10,20.52,-396.06,potential_gap
ZFhAy2XPMqXm,A2Vgv0bwGoZh,"rio de janeiro",rj,"2017-09-14 16:29:22","2017-09-14 16:45:39",2017-09-01,1,1,1,419.90,29.05,448.95,6.92,1,toys,800.00,14000.00,1,credit_card,1,257.30,-191.65,potential_gap
ZHFlkc94lCD3,J8lSvBmrXWmX,"campos dos goytacazes",rj,"2018-02-02 12:58:05","2018-02-02 13:55:32",2018-02-01,1,1,1,42.89,70.82,113.71,165.12,1,electronics,150.00,5184.00,1,credit_card,1,94.39,-19.32,potential_gap
z5u18ggXiT0p,M2PACqCgshR5,"santa cruz do sul",rs,"2018-05-03 08:57:15","2018-05-05 03:33:39",2018-05-01,1,1,1,692.00,51.39,743.39,7.43,1,toys,750.00,8349.00,1,wallet,1,252.79,-490.60,potential_gap
zLbSCovYbgoa,yTYGCL8ocO6y,recife,pe,"2018-06-09 09:56:19","2018-06-09 10:17:30",2018-06-01,1,1,1,143.88,23.51,167.39,16.34,1,toys,100.00,4500.00,1,credit_card,3,155.96,-11.43,potential_gap
zdDDEFMUzj32,KGRUQoIA3xFf,"rio de janeiro",rj,"2018-01-02 16:17:43","2018-01-02 16:30:27",2018-01-01,1,1,1,1815.91,20.90,1836.81,1.15,1,toys,200.00,5236.00,1,credit_card,1,106.68,-1730.13,potential_gap
ZbRYzskHpiaW,f3N0oxx489Si,vicosa,mg,"2017-11-15 16:40:10","2017-11-17 03:55:33",2017-11-01,1,1,1,42.89,47.55,90.44,110.87,1,toys,250.00,2560.00,1,wallet,1,115.06,24.62,potential_gap
zhIF5kZ6X8Oi,6TGz1CdmvS1C,niteroi,rj,"2018-03-19 15:54:43","2018-03-20 03:08:32",2018-03-01,1,1,1,849.50,26.02,875.52,3.06,1,fixed_telephony,675.00,8740.00,1,wallet,1,398.69,-476.83,potential_gap
zVkCHgozC3pi,ffJ9MrbUWZex,"belford roxo",rj,"2018-01-24 02:22:12","2018-01-24 15:57:52",2018-01-01,1,1,1,820.05,20.90,840.95,2.55,1,toys,541.00,3648.00,1,credit_card,8,222.45,-618.50,potential_gap
ZudZsp2xBppl,Bynb9ZHEKNj4,"sao paulo",sp,"2017-11-24 21:15:46","2017-11-25 00:16:38",2017-11-01,1,1,1,2899.00,29.60,2928.60,1.02,1,garden_tools,1800.00,32560.00,1,credit_card,5,230.10,-2698.50,potential_gap
ZG2FWhnQXVeK,Z42mlHQvJWij,campinas,sp,"2017-11-22 14:59:43","2017-11-23 02:35:23",2017-11-01,1,1,1,44.40,34.31,78.71,77.27,1,toys,617.00,7038.00,1,wallet,1,48.07,-30.64,potential_gap
ziE1b5qoByNJ,fbSBZf5HloqR,parati,rj,"2017-10-20 21:51:50","2017-10-20 22:05:54",2017-10-01,1,1,1,148.48,36.75,185.23,24.75,1,toys,258.00,6210.00,1,credit_card,4,228.71,43.48,potential_gap
zJLIFwHQRccq,rrIbflxypfoH,"belo horizonte",mg,"2018-08-23 16:04:48","2018-08-25 02:45:27",2018-08-01,1,1,1,255.65,22.40,278.05,8.76,1,toys,200.00,8000.00,1,wallet,1,483.51,205.46,potential_gap
ZbkwCZrwKzwy,7e85PdUuz3a3,recife,pe,"2018-02-09 15:43:37","2018-02-10 10:18:45",2018-02-01,1,1,1,139.79,74.08,213.87,52.99,1,toys,5500.00,45000.00,1,credit_card,1,118.80,-95.07,potential_gap
zlNJK1dCtghS,vRQSPkyUhN7U,"rio de janeiro",rj,"2018-06-21 13:33:43","2018-06-21 14:00:10",2018-06-01,1,1,1,33.57,51.00,84.57,151.92,1,toys,180.00,2210.00,1,credit_card,1,24.66,-59.91,potential_gap
Zd6Hw5qwTRwf,rdyAQgQP4vah,"lauro de freitas",ba,"2017-07-27 10:16:16","2017-07-27 10:35:17",2017-07-01,1,1,1,966.90,31.06,997.96,3.21,1,watches_gifts,584.00,2288.00,1,credit_card,10,983.64,-14.32,potential_gap
zKSLQ0aWc16e,L0sjia9bdXWT,"taboao da serra",sp,"2018-05-19 01:44:08","2018-05-22 09:36:09",2018-05-01,1,1,1,29.87,9.03,38.90,30.23,1,toys,4338.00,2856.00,1,wallet,1,124.44,85.54,potential_gap
zF2U1W1TmsC3,Qht2xaiisLzr,"sao paulo",sp,"2017-09-11 11:27:51","2017-09-11 11:43:50",2017-09-01,1,1,1,12.65,38.82,51.47,306.88,1,toys,900.00,4500.00,1,credit_card,1,76.67,25.20,potential_gap
ZkVbXiefpa37,GE5o3gcdoVgD,osasco,sp,"2018-07-26 17:13:22","2018-07-26 17:24:24",2018-07-01,1,1,1,252.99,49.60,302.59,19.61,1,toys,550.00,6750.00,1,credit_card,2,177.38,-125.21,potential_gap
zW7lGnVJWZrx,rQA79itOylcA,"sao paulo",sp,"2017-08-25 10:14:02","2017-08-26 02:10:17",2017-08-01,1,1,1,56.89,22.11,79.00,38.86,1,toys,800.00,23625.00,1,wallet,1,437.26,358.26,potential_gap
zL5v3SuFA1re,Z8QtCa5SQjGx,ipero,sp,"2017-12-06 19:32:40","2017-12-06 19:38:26",2017-12-01,1,1,1,635.90,43.02,678.92,6.77,1,cool_stuff,30000.00,181300.00,1,credit_card,10,82.74,-596.18,potential_gap
Z82X0cUJoPvI,i5man7dzb6DJ,piracicaba,sp,"2017-06-06 11:23:59","2017-06-06 11:35:10",2017-06-01,1,1,1,145.99,30.66,176.65,21.00,1,toys,145.00,1872.00,1,credit_card,1,1628.60,1451.95,potential_gap
zRR2N7guMvcI,7Wqh6bSSoyiz,"aparecida de goiania",go,"2018-01-03 18:43:43","2018-01-03 19:31:39",2018-01-01,1,1,1,58.10,0.21,58.31,0.36,1,office_furniture,11880.00,81000.00,1,credit_card,10,174.36,116.05,potential_gap
ZiBrJAwb8pO4,zRySwmVAOoNJ,piraju,sp,"2018-08-19 22:38:41","2018-08-20 13:50:02",2018-08-01,1,1,1,83.36,50.28,133.64,60.32,1,toys,1800.00,8050.00,1,credit_card,2,1.26,-132.38,potential_gap
zcEVkhrEiYZr,IDgqbfbylMa8,guarulhos,sp,"2017-07-18 12:25:05","2017-07-18 12:43:31",2017-07-01,1,1,1,548.35,32.34,580.69,5.90,1,toys,100.00,1344.00,1,credit_card,1,472.02,-108.67,potential_gap
ZPJtN7z1Pgq1,8LTrCARY2w6Q,"jaragua do sul",sc,"2018-03-16 11:19:46","2018-03-16 11:30:46",2018-03-01,1,1,1,252.99,44.49,297.48,17.59,1,furniture_decor,2550.00,31500.00,1,credit_card,2,193.53,-103.95,potential_gap
ZzLw2IxRTaiz,tY5JD8ZTMK8X,campinas,sp,"2018-04-20 12:57:23","2018-04-25 03:51:13",2018-04-01,1,1,1,548.35,34.33,582.68,6.26,1,toys,300.00,816.00,1,wallet,1,111.85,-470.83,potential_gap
ZXJ13Lx6ib7z,yme4bY1D14P6,"santo andre",sp,"2018-04-30 20:24:53","2018-05-01 03:15:13",2018-04-01,1,1,1,39.29,21.54,60.83,54.82,1,toys,1900.00,12000.00,1,credit_card,2,105.79,44.96,potential_gap
ZZwSQ1WLcez0,oD8SzmuIh8xh,"sao paulo",sp,"2017-10-10 16:06:30","2017-10-10 16:30:51",2017-10-01,1,1,1,225.90,61.32,287.22,27.14,1,toys,600.00,1080.00,1,credit_card,1,1555.23,1268.01,potential_gap
zXb2hvwxrVKr,wubwIn0jlsMd,"rio de janeiro",rj,"2018-08-15 15:46:35","2018-08-15 15:55:17",2018-08-01,1,1,1,252.99,18.93,271.92,7.48,1,toys,300.00,9375.00,1,voucher,1,92.51,-179.41,potential_gap
ZYbg1stz7si7,NbunE4IKvUHJ,teresopolis,rj,"2018-06-21 17:20:29","2018-06-21 17:58:17",2018-06-01,1,1,1,79.89,51.39,131.28,64.33,1,cool_stuff,586.00,2574.00,1,credit_card,2,265.53,134.25,potential_gap
zyLNqecza1MC,uT9AQZ0nX7D1,teresina,pi,"2017-01-30 11:44:24","2017-01-30 12:31:04",2017-01-01,1,1,1,65.41,38.26,103.67,58.49,1,health_beauty,100.00,2175.00,1,credit_card,1,34.91,-68.76,potential_gap
zZjifgZuLhBO,0XIrrD67bLLP,iguatama,mg,"2017-07-28 13:42:40","2017-07-29 02:24:01",2017-07-01,1,1,1,692.00,19.69,711.69,2.85,1,toys,7000.00,32994.00,1,wallet,1,184.62,-527.07,potential_gap
ZYqXKpI62mGY,21Pwi6QcCWJF,cuiaba,mt,"2018-05-07 15:18:18","2018-05-07 17:17:11",2018-05-01,1,1,1,68.10,33.24,101.34,48.81,1,toys,350.00,2964.00,1,credit_card,4,429.29,327.95,potential_gap
ZwXcFY6Iswnb,FBJ4CP7i6mgd,guaruja,sp,"2018-06-07 10:01:24","2018-06-07 10:15:17",2018-06-01,1,1,1,124.95,34.33,159.28,27.47,1,toys,300.00,2048.00,1,credit_card,1,325.36,166.08,potential_gap
ZyfBGdtzdjhJ,ld1st6JWSvEf,"bento goncalves",rs,"2018-03-01 18:15:16","2018-03-01 18:31:17",2018-03-01,1,1,1,118.39,97.74,216.13,82.56,1,computers_accessories,900.00,7875.00,1,credit_card,8,47.32,-168.81,potential_gap
ZX2Vk0UoTrl8,TeUKVlgf1fYx,"barra do garcas",mt,"2017-11-03 09:55:35","2017-11-03 10:10:37",2017-11-01,1,1,1,267.88,127.88,395.76,47.74,1,garden_tools,509.00,2873.00,1,credit_card,4,18.92,-376.84,potential_gap
zYQlcvWXhh8D,UR4igfqcApyG,garanhuns,pe,"2017-11-13 21:50:45","2017-11-16 12:56:23",2017-11-01,1,1,1,106.74,11.61,118.35,10.88,1,toys,200.00,640.00,1,credit_card,21,129.90,11.55,potential_gap
z2wg7IXh2Xru,b7rIN2koIuWr,"belo horizonte",mg,"2017-12-06 19:42:51","2017-12-06 19:53:43",2017-12-01,1,1,1,99.97,44.23,144.20,44.24,1,toys,3008.00,46080.00,1,credit_card,1,18.59,-125.61,potential_gap
Z1IwO6CLD5Ek,77Ul9lS8bhHI,"belo horizonte",mg,"2017-12-28 12:57:08","2017-12-28 13:08:24",2017-12-01,1,1,1,509.99,38.60,548.59,7.57,1,toys,1750.00,32560.00,1,credit_card,2,853.39,304.80,potential_gap
Z2YnbOsZ11PC,Qr8RrW9mnPjz,itaborai,rj,"2017-04-19 19:34:01","2017-04-20 02:50:48",2017-04-01,1,1,1,749.90,4.62,754.52,0.62,1,toys,6400.00,43659.00,1,wallet,1,57.62,-696.90,potential_gap
Z2TogRDetopu,7BRFUqBWkMVy,barueri,sp,"2017-10-09 23:05:41","2017-10-09 23:14:41",2017-10-01,1,1,1,29.87,82.93,112.80,277.64,1,toys,800.00,4608.00,1,credit_card,2,2064.88,1952.08,potential_gap
zipBwIeWILi3,JeLh1ShLehsR,tupa,sp,"2017-12-08 12:00:04","2017-12-09 11:55:17",2017-12-01,1,1,1,1899.00,30.66,1929.66,1.61,1,toys,541.00,3648.00,1,voucher,1,199.48,-1730.18,potential_gap
zVcAovliMmRr,3ks83fTD55vw,"porto alegre",rs,"2018-03-16 17:26:27","2018-03-16 17:49:58",2018-03-01,1,1,1,243.00,12.28,255.28,5.05,1,toys,200.00,1760.00,1,credit_card,2,305.04,49.76,potential_gap
zdZgbtOHxwnY,FXMF4Irf63p9,suzano,sp,"2017-11-27 12:44:25","2017-11-27 12:56:18",2017-11-01,1,1,1,509.99,6.08,516.07,1.19,1,toys,1450.00,10500.00,1,credit_card,1,209.30,-306.77,potential_gap
zn8JeZTuirDg,jwflPaFELxam,"sao paulo",sp,"2018-08-21 19:10:55","2018-08-22 10:55:24",2018-08-01,1,1,1,14.50,28.69,43.19,197.86,1,cool_stuff,200.00,2023.00,1,credit_card,1,64.58,21.39,potential_gap
zt8AGQpTTTfk,7LYjfEJ3sVWZ,"juiz de fora",mg,"2018-05-21 11:49:15","2018-05-21 15:12:17",2018-05-01,1,1,1,84.94,71.02,155.96,83.61,1,toys,317.00,4845.00,1,debit_card,1,444.92,288.96,potential_gap
zGuf59RWoEAI,jdn1WHuQRAst,itapura,sp,"2018-04-29 13:46:06","2018-04-29 13:55:15",2018-04-01,1,1,1,151.97,1.64,153.61,1.08,1,toys,1110.00,3762.00,1,credit_card,2,54.29,-99.32,potential_gap
ZiBTC7xrGoPj,XF9C78TLFvuT,recife,pe,"2018-04-17 19:05:50","2018-04-17 19:15:32",2018-04-01,1,1,1,4099.99,28.61,4128.60,0.70,1,toys,1550.00,19800.00,1,credit_card,8,2032.04,-2096.56,potential_gap
zTHZIReZHYGf,eWxFYv5AwKiR,"porto alegre",rs,"2017-04-01 12:25:33","2017-04-04 05:50:20",2017-04-01,1,1,1,95.03,58.49,153.52,61.55,1,toys,1100.00,11439.00,1,wallet,1,306.99,153.47,potential_gap
zm97gSEM4FUV,qLg4eknI7RAQ,jacarei,sp,"2017-06-19 12:50:16","2017-06-19 13:02:46",2017-06-01,1,1,1,155.40,24.44,179.84,15.73,1,housewares,1725.00,56000.00,1,credit_card,3,384.14,204.30,potential_gap
z9SgMzMfFZEn,4Vm7zMsG4N7l,"sao paulo",sp,"2018-05-19 16:47:00","2018-05-19 17:11:31",2018-05-01,1,1,1,252.99,115.43,368.42,45.63,1,toys,1833.00,30276.00,1,voucher,1,238.78,-129.64,potential_gap
z3qL2alAkRF2,EPlzszB0iyKU,tuparetama,pe,"2017-10-02 19:26:25","2017-10-02 19:35:19",2017-10-01,1,1,1,102.48,50.34,152.82,49.12,1,sports_leisure,1100.00,16000.00,1,credit_card,10,332.71,179.89,potential_gap
ZS4fsD1BmOcb,XT3m1kxFoHXg,"rio de janeiro",rj,"2018-02-03 18:56:24","2018-02-06 03:50:59",2018-02-01,1,1,1,116.77,0.61,117.38,0.52,1,toys,922.00,7650.00,1,wallet,1,173.38,56.00,potential_gap
zttQ4TjXxyhI,rrTsBA5D7rHz,campinas,sp,"2018-01-20 22:09:34","2018-01-20 22:41:05",2018-01-01,1,1,1,59.21,32.34,91.55,54.62,1,health_beauty,100.00,4500.00,1,credit_card,1,90.89,-0.66,matched
ZO3zxZ7MrzCy,mRRpZZcyqGGX,guaxupe,mg,"2018-06-26 08:18:16","2018-06-26 08:57:56",2018-06-01,1,1,1,87.99,171.88,259.87,195.34,1,bed_bath_table,800.00,8000.00,1,credit_card,2,2153.35,1893.48,potential_gap
zpbyLx5G9iis,6iZwbI934on6,"ponta pora",ms,"2018-06-23 16:35:10","2018-06-23 16:58:59",2018-06-01,1,1,1,329.22,57.56,386.78,17.48,1,toys,200.00,4096.00,1,credit_card,8,1221.52,834.74,potential_gap
ZRpIIgeMkE1Z,vMaB83RBE1Sl,"franco da rocha",sp,"2017-11-18 18:10:22","2017-11-21 03:33:26",2017-11-01,1,1,1,135.13,32.34,167.47,23.93,1,toys,100.00,1280.00,1,wallet,1,22.38,-145.09,potential_gap
zGoWOKE2LwaW,zj7pKrgn95Li,"ribeirao preto",sp,"2017-12-12 14:29:33","2017-12-12 14:49:19",2017-12-01,1,1,1,37.84,54.17,92.01,143.16,1,small_appliances,750.00,27000.00,1,credit_card,2,157.53,65.52,potential_gap
zTCVYMrVuIkE,cFbuRvdTUoz3,"belo horizonte",mg,"2017-06-26 16:15:16","2017-06-26 16:25:22",2017-06-01,1,1,1,518.18,20.90,539.08,4.03,1,watches_gifts,250.00,352.00,1,credit_card,5,181.36,-357.72,potential_gap
Z7dzgpKUbGDA,8RfLwvqIlaAO,salto,sp,"2017-09-09 22:59:17","2017-09-09 23:10:17",2017-09-01,1,1,1,820.05,30.66,850.71,3.74,1,sports_leisure,275.00,7125.00,1,credit_card,4,2314.82,1464.11,potential_gap
zauqbEF00WOa,bmNtvOPgCpn5,bicas,mg,"2017-10-03 23:22:22","2017-10-05 02:49:39",2017-10-01,1,1,1,71.80,12.59,84.39,17.53,1,toys,900.00,20000.00,1,wallet,1,375.00,290.61,potential_gap
ZitsDRE7m4SJ,bEWk2H2peVjS,ibira,sp,"2018-01-12 13:44:28","2018-01-12 13:54:25",2018-01-01,1,1,1,749.00,96.61,845.61,12.90,1,toys,7625.00,52094.00,1,credit_card,1,33.72,-811.89,potential_gap
Z3BauB8bOlRB,CimBCIhGUZCq,campinas,sp,"2018-02-12 01:13:24","2018-02-15 05:00:33",2018-02-01,1,1,1,820.00,32.34,852.34,3.94,1,telephony,300.00,816.00,1,wallet,1,50.39,-801.95,potential_gap
zSZS0OxIdKO2,WprAKfCwAY4Q,brasilia,df,"2018-05-08 10:52:16","2018-05-08 11:09:49",2018-05-01,1,1,1,692.00,137.13,829.13,19.82,1,toys,600.00,7072.00,1,credit_card,2,151.37,-677.76,potential_gap
zK7TlQiUVH5K,GuLtFZMyB7ke,alfenas,mg,"2018-06-03 10:38:07","2018-06-03 10:50:18",2018-06-01,1,1,1,26.91,6.15,33.06,22.85,1,toys,850.00,9261.00,1,credit_card,3,42.51,9.45,potential_gap
zUS8Ik3MPSAc,377PCIoHe3D8,"belo horizonte",mg,"2018-05-09 13:38:49","2018-05-09 13:55:23",2018-05-01,1,1,1,26.77,28.61,55.38,106.87,1,toys,342.00,3510.00,1,credit_card,3,22.18,-33.20,potential_gap
zLVJ8yn3rBjj,65lez5dRr2sA,marilia,sp,"2018-01-11 13:15:43","2018-01-11 13:29:17",2018-01-01,1,1,1,16.89,47.55,64.44,281.53,1,toys,550.00,352.00,1,credit_card,1,1035.55,971.11,potential_gap
zFMZ82dgQrqJ,BWnDgsVzc8ch,santana,ap,"2017-03-20 07:34:21","2017-03-20 07:34:21",2017-03-01,1,1,1,252.99,2.02,255.01,0.80,1,toys,200.00,4000.00,1,credit_card,1,243.33,-11.68,potential_gap
Z42kek3fRyPM,03jCTcGCfGEC,"santo andre",sp,"2017-03-09 13:32:01","2017-03-09 13:32:01",2017-03-01,1,1,1,128.99,62.02,191.01,48.08,1,toys,500.00,3240.00,1,credit_card,1,179.51,-11.50,potential_gap
zkIOzgFyxZwP,5jBWaNXGhv04,"belo horizonte",mg,"2017-11-19 14:34:44","2017-11-19 14:46:42",2017-11-01,1,1,1,404.88,132.15,537.03,32.64,1,toys,1400.00,14000.00,1,credit_card,5,224.95,-312.08,potential_gap
zVL8O3gD2PcO,96jcDf6RoyMe,macae,rj,"2018-06-07 12:07:41","2018-06-08 12:21:37",2018-06-01,1,1,1,49.38,30.99,80.37,62.76,1,toys,125.00,4200.00,1,credit_card,5,117.00,36.63,potential_gap
zqxOaDPrsdlG,HdbEMAsLtNlo,campinas,sp,"2018-02-19 10:35:54","2018-02-19 10:47:03",2018-02-01,1,1,1,17.95,18.54,36.49,103.29,1,toys,400.00,3600.00,1,credit_card,1,300.38,263.89,potential_gap
zT2ggrFDSPxH,d7RblYZ9dCQQ,osorio,rs,"2017-11-27 13:35:41","2017-11-27 13:51:51",2017-11-01,1,1,1,17.91,47.55,65.46,265.49,1,toys,150.00,5984.00,1,credit_card,1,214.27,148.81,potential_gap
Z6fnQJMhs7XV,jejxtra33sKe,fortaleza,ce,"2017-12-15 16:06:37","2017-12-19 09:59:28",2017-12-01,1,1,1,48.99,41.41,90.40,84.53,1,toys,150.00,836.00,1,wallet,1,550.12,459.72,potential_gap
Z4XfN2eJee56,jbkaA5yfmcwZ,"sao paulo",sp,"2018-08-11 21:20:06","2018-08-11 21:30:10",2018-08-01,1,1,1,579.00,34.33,613.33,5.93,1,toys,120.00,1596.00,1,credit_card,1,389.45,-223.88,potential_gap
zTSrdDjqLLSq,WSYSq7AvMauC,"sao paulo",sp,"2018-05-22 23:33:43","2018-05-23 07:19:20",2018-05-01,1,1,1,109.82,16.39,126.21,14.92,1,toys,1100.00,4692.00,1,credit_card,1,158.49,32.28,potential_gap
z3CQ6FWDH8FG,OYtsiyFdhmDG,cacador,sc,"2018-01-21 19:03:05","2018-01-23 03:38:52",2018-01-01,1,1,1,2400.00,130.18,2530.18,5.42,1,toys,8633.00,115584.00,1,wallet,1,368.24,-2161.94,potential_gap
zDH6wqEHqDDo,CUGw51Rz0st5,"belo horizonte",mg,"2017-06-18 10:26:33","2017-06-18 10:42:57",2017-06-01,1,1,1,49.38,52.46,101.84,106.24,1,toys,700.00,5832.00,1,credit_card,8,237.59,135.75,potential_gap
zeedFZMCjzQu,fSFq58RrruGX,"belo horizonte",mg,"2018-03-09 17:31:31","2018-03-13 04:48:01",2018-03-01,1,1,1,198.50,20.54,219.04,10.35,1,housewares,850.00,5670.00,1,wallet,1,378.20,159.16,potential_gap
zLBQcHGxAGVX,MSu62pJy7lz5,guaruja,sp,"2018-06-05 11:23:40","2018-06-06 02:35:10",2018-06-01,1,1,1,188.80,20.15,208.95,10.67,1,sports_leisure,4550.00,8000.00,1,wallet,1,72.34,-136.61,potential_gap
zROHd3A1ry9F,My6VL9O8kz3L,pacaembu,sp,"2018-08-21 10:21:58","2018-08-21 10:35:17",2018-08-01,1,1,1,21.74,47.99,69.73,220.75,1,toys,436.00,3900.00,1,credit_card,8,412.42,342.69,potential_gap
zpoeXsodFudo,ELb0kSbCWiE6,gurupi,to,"2017-09-27 13:54:38","2017-09-27 14:07:13",2017-09-01,1,1,1,142.14,6.72,148.86,4.73,1,auto,3300.00,14000.00,1,credit_card,1,99.73,-49.13,potential_gap
z9lpeaFaK25y,zwQjAove3zr3,niteroi,rj,"2018-02-28 21:21:44","2018-03-03 02:51:21",2018-02-01,1,1,1,80.00,47.55,127.55,59.44,1,toys,200.00,3861.00,1,wallet,1,428.49,300.94,potential_gap
ZMYwdfb6LYkb,uuthYxa2HSpC,"sao carlos",sp,"2017-02-02 08:35:36","2017-02-03 03:41:42",2017-02-01,1,1,1,757.15,2.46,759.61,0.32,1,toys,1000.00,4901.00,1,wallet,1,75.03,-684.58,potential_gap
Zal8fewFvlVm,Avr6DGSeccOL,"sao paulo",sp,"2017-12-12 18:35:03","2017-12-12 18:50:26",2017-12-01,1,1,1,26.99,30.66,57.65,113.60,1,toys,100.00,2304.00,1,credit_card,1,137.97,80.32,potential_gap
zT9Hzof6gNmN,6hm627acb8L9,"rio verde",go,"2018-02-01 15:11:22","2018-02-01 15:34:49",2018-02-01,1,1,1,56.89,19.93,76.82,35.03,1,sports_leisure,2500.00,2420.00,1,credit_card,6,30.30,-46.52,potential_gap
ZEkWTJvPTyzX,beUe6R4uHBBp,"porto alegre",rs,"2017-09-30 13:41:30","2017-10-01 13:50:22",2017-09-01,1,1,1,133.05,20.90,153.95,15.71,1,toys,150.00,836.00,1,credit_card,1,144.95,-9.00,potential_gap
zqWfeRc2liSL,77W4KUezuV4o,"sao goncalo",rj,"2017-03-25 22:14:31","2017-03-25 22:25:20",2017-03-01,1,1,1,125.46,75.81,201.27,60.43,1,tablets_printing_image,283.00,5544.00,1,credit_card,3,67.73,-133.54,potential_gap
ZS251mcFxm64,PxrWgbHKVPHu,curaca,ba,"2017-12-20 00:40:45","2017-12-20 00:52:23",2017-12-01,1,1,1,10.35,77.23,87.58,746.18,1,toys,3462.00,11500.00,1,credit_card,10,3351.35,3263.77,potential_gap
zVkFvI0IHTTu,FQTJUtolpSXf,natal,rn,"2017-12-29 13:50:00","2018-01-03 04:11:27",2017-12-01,1,1,1,135.13,23.60,158.73,17.46,1,toys,300.00,1320.00,1,wallet,1,371.14,212.41,potential_gap
zAW3PTqHUuZK,xZUKGOUqvZiN,campinas,sp,"2018-02-12 19:22:50","2018-02-13 19:27:10",2018-02-01,1,1,1,55.55,67.11,122.66,120.81,1,bed_bath_table,650.00,2280.00,1,credit_card,5,221.08,98.42,potential_gap
zP956i6LHvik,cQVjDh51ZTT9,brasilia,df,"2017-08-24 14:30:52","2017-08-24 14:45:18",2017-08-01,1,1,1,509.99,47.55,557.54,9.32,1,toys,200.00,640.00,1,credit_card,2,675.77,118.23,potential_gap
