customer_id,customer_zip_code_prefix,customer_city,customer_state
uflBLo8XSeKU,50741,pocos de caldas,mg
cPM5tgWW6hpj,2409,porto alegre,rs
u69KMZfGLfK5,63580,rio de janeiro,rj
OctOxd5vR4WC,2552,colombo,pr
C4K7yGNORtYs,5612,sao paulo,sp
wyImmCaveKkA,3662,itarana,es
Lza1fMHoJ9AC,19813,elias fausto,sp
6XYHjMBnrYdA,62022,sao luis,ma
HcxUX73uA4Yo,65074,rio de janeiro,rj
Ql3ZgY0GuDa9,20921,sao paulo,sp
Q1AqH7a8AdXM,6542,holambra ii,sp
Llw3F0lHS7iS,62580,belo horizonte,mg
J5yzdjQ9VHn7,15570,porto real,rj
jYU8RSUaPPoA,88066,santa barbara d'oeste,sp
i3Biv2wFoyLf,33500,braganca paulista,sp
Aiwmtl2LpwqN,77780,vitoria,es
EDsDpdXiHv0e,4607,barbacena,mg
2JXPA12E2Yy9,25957,mogi mirim,sp
HLdppkWgveoA,4278,brasilia,df
Pkzs6NiJjB83,71090,ribeirao preto,sp
NJJdKymJ3dqa,20961,sao paulo,sp
dogjouITYcG4,26011,sao paulo,sp
uuSvFP9jopRs,72870,mesquita,rj
z14m9tvwDvKM,96170,apucarana,pr
z4H1wkWpY8Uq,85990,santo amaro da imperatriz,sc
KXhMPUu70qfJ,56360,campos do jordao,sp
qWc4iz8mxpFD,4335,santo andre,sp
1XNUNdLEQjaX,5574,canoinhas,sc
hP5poibZ6Gj4,59076,rio claro,sp
puEm4B9cNrcM,57022,sao paulo,sp
53jNhm9Ei1ZA,55818,belo horizonte,mg
M3IyU9HrKlAQ,73091,maua,sp
pNHUtKsGYBhk,59299,custodia,pe
PGJ0VCWg48X7,21550,praia grande,sp
H43k4cqD6MYX,79134,belo horizonte,mg
gEaO4EjW5C3r,95625,indaiatuba,sp
J6AeocJrki39,28425,sao paulo,sp
59UHcAo9uD37,3268,sao bernardo do campo,sp
DUg9EmrgieSB,57071,sao paulo,sp
Ila0ULJlogS2,33120,ribeirao preto,sp
D3sbiFXiAr5E,21640,palhoca,sc
hpMzg3lp0nAl,42843,curitiba,pr
AMc8TvX92Dat,28620,gramado,rs
Plx57YSTZPcU,14150,luis eduardo magalhaes,ba
iN3w2fYJ8yaK,59324,marilia,sp
G4sxnTYteCWj,8567,sao paulo,sp
7042u7RcoyZV,13300,sao paulo,sp
6KnZlQeUoerI,87705,vitoria de santo antao,pe
PRA3pptzINbP,21931,sao paulo,sp
soFSDb0aJvbo,79903,campinas,sp
RRqiT6kmqsUa,86803,belo horizonte,mg
8TD4Gt2Golyu,62190,niteroi,rj
KQOjkCnmhXUZ,75801,sorocaba,sp
odZsZtARBc6X,29735,guaruja,sp
aUnp01LunKvy,27332,alvorada,rs
5n3JXyaFbGvJ,44540,brasilia,df
NPjWIhdD2Qtg,7810,vitoria,es
4k1Q9Ah29AbN,3515,colina,sp
7JsJljLjmTGC,68741,jandira,sp
8xrXTb5BP5ck,25845,aparecida de goiania,go
nDzrqqps4g2H,6394,claudio,mg
sQRv3vjXfBNt,5211,rolandia,pr
ZxOhDtb2Qoqh,39801,vila velha,es
o3T5tTqexRh3,5592,lajeado,rs
j8nTm0pVvlyd,87111,uberaba,mg
7dvMrts6vwae,4446,sao paulo,sp
3PfMP5JBBKky,97610,colombo,pr
RLFBFAu9SItm,58278,conceicao do coite,ba
RLh7Abr4P2Zp,36784,sao paulo,sp
XoQaMqBwMHQw,59054,campos dos goytacazes,rj
xIC3pqBulefX,6784,serranopolis do iguacu,pr
JrzlDTWHtnoh,18147,santo andre,sp
wTPvwaQdqIji,49130,sao paulo,sp
lVjEFZhi8x3S,76963,candido rodrigues,sp
7v1uCAR5QWcI,93218,sao paulo,sp
rGBHSDlXN4j7,48475,jequitinhonha,mg
gK28c2oQYh0S,77783,rio de janeiro,rj
hXgDCxKHFdN4,29151,salvador,ba
vu9nj0V6Pgfu,97700,uniao da vitoria,pr
BlFtIyAOo1ux,9951,itatiba,sp
ZmqfyI8ur9Yk,77402,birigui,sp
G2VdjEEYE4Zy,95840,cataguases,mg
HVMh4OjvvZsA,50800,caruaru,pe
FLJt3RVvtPQc,88309,sao jose dos campos,sp
gLCP2uPEpP7w,28927,nova boa vista,rs
XFZAq3Z0sAry,2363,santos,sp
wHeIUGUMKX6r,38710,sao vicente,sp
LUapEd3QHAgl,24716,maravilha,sc
garAFp35akGG,57520,sao jose dos campos,sp
Pz6oc1BIHmol,1501,ubatuba,sp
M7xnalglDwdI,97450,foz do iguacu,pr
LVPUqhrhSbic,37716,pinhais,pr
oWbsFAgsQ8jI,31680,belem,pa
kNy5i6wgRrSA,89460,sao joao da boa vista,sp
mw7w6rrNPHwc,2216,osasco,sp
IYVfOOfnQpru,9913,queimados,rj
yRNIG9EUYZJs,3245,sao joao da mata,mg
l7TOhykHqkkA,3185,florianopolis,sc
oiBcctMeImUc,26381,goiania,go
a7Vyc0dZJ9hD,77829,angra dos reis,rj
iefsov5Jwur2,5664,salvador,ba
wuzSbcjRfYlM,68501,sao caetano do sul,sp
0zb8e5vpz2b3,3568,itaborai,rj
OZXTYXTrCagl,6616,guarulhos,sp
mkDz3FLS11PX,45570,serafina correa,rs
XF5ycOwrWucs,95110,tamarana,pr
v0zME3hNjOCy,27930,sao goncalo,rj
Gp4NKpOnjY7m,46550,sao paulo,sp
FxH5YsrvnXZx,36025,guarulhos,sp
JM7q27IxriUS,8589,sao paulo,sp
nYURjRfPTTJo,8310,sao roque,sp
5IXDulY6PFAi,72215,votuporanga,sp
I9rgV5XpP2UQ,36201,aruja,sp
MqLVtv7SCfAQ,15055,mar de espanha,mg
KVv1ZdYXlm8T,18031,alta floresta,mt
caiDyQbGTdyz,68750,cachoeiro de itapemirim,es
vF1nQaLgEtoK,19014,ribeirao pires,sp
LBBcaEy8A4hm,80310,campinas,sp
lKEmDG9iALPy,3238,acegua,rs
ynK3fhKXR74n,87070,carapicuiba,sp
FtDn0ycGfV9U,86920,brasilia,df
151oIADwAm49,85410,pontal,sp
Yddr3ggwSwJE,6533,juiz de fora,mg
YoB02TtqJGjE,2185,jundiai,sp
Ai2dzzyApql7,59063,sao paulo,sp
7J5xeMxqCJSL,1307,brasilia,df
X8eWYrUE6zO6,49400,balsas,ma
f0xbbhXY5S55,5524,farroupilha,rs
57HQhtMx3Ozu,60115,tupa,sp
dgJD4wt7q3s8,60050,francisco morato,sp
0aJIlhjKHusr,70297,itapetininga,sp
bARx5B8p4bQu,64055,sao paulo,sp
3gRSYk3dmP8y,97930,ribeirao preto,sp
wf7pEidQSWiD,88818,sao paulo,sp
nfyG4Us84jn8,72875,santos,sp
bJT2vFnewhxk,40255,belem,pa
A1b2N5UTBZhr,1230,sao paulo,sp
r78J19MaSbWP,68924,astolfo dutra,mg
kvad90utA10d,15108,porto alegre,rs
pCvMj3Nkka59,79648,curitiba,pr
66rhfLy3yln3,39645,santos,sp
PAP9C2QpPlYj,31365,campinas,sp
0XiA2nUWz2bW,57230,sao paulo,sp
9qRSMEyZsxFl,17505,mairipora,sp
HcUMpQQK0Mi0,70238,campinas,sp
FEwVxt0jd06d,67130,pelotas,rs
7qdzgYbxg2yJ,36072,sao paulo,sp
22zOgeud0V93,2219,sao paulo,sp
eNs3kqNbortB,97930,ribeirao preto,sp
zmXsEPzOekMA,54740,brasilia,df
6LMyQ3qOcvTD,7788,sao paulo,sp
Eo7WmS7S9XEx,2713,juazeiro do norte,ce
m12irjOqx8c9,11471,osasco,sp
5tYMToxc3RQQ,42820,diadema,sp
pFoTaqg359Z8,4835,campo limpo paulista,sp
s350Emlzu4xK,89270,sao bernardo do campo,sp
wQ0zzBoBzLXn,95960,diadema,sp
vrOiyf9gRvUr,89295,panorama,sp
bGPDCYMzvzVU,88960,londrina,pr
N8mj0EW2UYaR,57820,juiz de fora,mg
06ME0ubwcN18,13058,barueri,sp
1OnIlwBmKVXI,46860,guaratingueta,sp
QcEgCECi7exM,28910,jundiai,sp
vjtIVV4PVVZZ,3358,barueri,sp
lhvVmaopwFG7,2919,marituba,pa
zZh0COjADU4u,79903,campinas,sp
Pb9VaYJkSCTX,70648,sao paulo,sp
gX8G6VN2hFR1,69912,pedregulho,sp
G3mAa5uR7fkl,30130,montes claros,mg
fO4KAhgcirmz,9260,sao paulo,sp
XwtDNO7fb8Kk,65515,rio de janeiro,rj
WUqvo0eS9ooG,89515,recife,pe
zymKiznvBBse,91796,barueri,sp
urSy4S2bPequ,84032,cristopolis,ba
vupYGe7FLtFj,15870,porto alegre,rs
THIkpHVqsqPN,63504,conceicao do rio verde,mg
pplxxdpkDfJI,88162,palmeirinha,pr
ZY0JIG6b4zen,36913,coromandel,mg
TEy4GUt335j9,18403,sao jose do cedro,sc
1eIDDrHGboHj,8613,sorocaba,sp
hnp1Bs3sRE6u,7112,campo formoso,ba
70LCKcAQC7RL,84603,curitiba,pr
2r7xMwUVP1qg,13641,sao paulo,sp
1O2Bzcn4lwGE,32450,sao paulo,sp
LHyyNloZN3bp,44571,dois vizinhos,pr
ptYLphCzuPv2,18605,sao paulo,sp
jQlQCB7zQTYO,87306,paty do alferes,rj
821KfXyBpGeU,51160,sao jose do campestre,rn
AVVBvTxr6cgd,88385,entre rios,ba
ZTg4XZbcCRtN,69085,marilia,sp
6vLaOicD2fdI,9607,tremembe,sp
H0zjN1aSPYtr,17213,joinville,sc
cCY8cUD2E0XJ,33943,presidente venceslau,sp
4it8eyUsImmL,81315,rio de janeiro,rj
v2zLo1vaTah8,18708,sao paulo,sp
Yb3SzMmEgoZK,12903,muqui,es
uzabD8YXq1gn,82100,rio de janeiro,rj
3RKou194NiIv,53080,jundiai,sp
c3Lq7iHECwdv,3653,cajamar,sp
BeDhEFWPt3sO,99030,belo horizonte,mg
YrEehomY1QeP,96842,porto alegre,rs
NaCZIX808ToB,65706,santo antonio da platina,pr
AxATi4hIW5kt,76515,pacaja,pa
67J699nrjaS9,2176,sao paulo,sp
wKLWyUMSwYIB,15860,rio de janeiro,rj
tFCMM0H7a5Wm,74633,rio de janeiro,rj
xNkckGjKrWj6,4534,jaguariaiva,pr
dZtOs9BJmtOp,62040,salvador,ba
u35ju0Pdsyrh,83218,ponta grossa,pr
2zQJ8kbIZ9bk,13042,porto alegre,rs
its0ruzcDaES,4470,tres coracoes,mg
mpcAUp7wxysZ,5002,sao paulo,sp
wLNOZhhlukzm,65603,itajai,sc
TSvLR2sw2lCW,1541,betim,mg
e3ksInKCwOpH,18602,sorocaba,sp
mlX6uXX2Kthp,2985,barueri,sp
njqE5SB4fB03,30830,varzea grande,mt
ObhPZkkNC1zz,86930,sao paulo,sp
iQLMZLnxWjmo,2992,sao paulo,sp
STSQ01gaWxvs,88715,simonesia,mg
zgNVFJist64r,6310,rio de janeiro,rj
ZKYrkuFFbv2e,54783,angra dos reis,rj
9YjBHbofvuuC,95082,sao paulo,sp
5CDsgiPs7wb8,7130,sao paulo,sp
cDtFO1bTwAPA,91760,sao paulo,sp
43VsZVRlrfns,40231,aracatuba,sp
Zm78alLbHu4n,7903,salvador,ba
8DjMMy50ao9s,45534,joacaba,sc
Aa64ItNyf6xe,5876,joaquim pires,pi
LVdhyVwr2qNc,57306,sao carlos,sp
OCtWgzisawsH,58330,agua comprida,mg
7iE9wEAOO8WM,50731,sao paulo,sp
whPu25Yqv3MS,54230,dom silverio,mg
9hwShuA36Lns,59400,nova iguacu,rj
6kDH6KLGU70k,70364,recife,pe
5EVyzysmhhAN,75523,bom jardim,rj
F55TU0VnphZB,86702,blumenau,sc
ThcB6wSNFlkl,4135,divinopolis,mg
r9iFmr8JVWEW,4032,fortaleza,ce
WvJ9sxKWi71w,22753,rio de janeiro,rj
IKbbdsrMyexd,63240,sao paulo,sp
mAh5bdhZw8oh,58400,brasilia,df
CxlwGuvtplvB,36570,votorantim,sp
1ceguA272rRS,59518,teresopolis,rj
mlUo912E9LfS,2989,bebedouro,sp
aXFzlQcWL65d,50050,sorocaba,sp
wOBnqX76jUeW,5688,sao pedro da aldeia,rj
OaHWyH6aLLiZ,2611,jaguariuna,sp
1RK8ZUSxjYEA,75125,sao paulo,sp
iLRK9iLm4Ylm,2515,sao paulo,sp
plyXQBys3aJV,85863,itumbiara,go
2aj7bTj8rIay,4913,rio do sul,sc
orOzNM2uaymj,4011,campinas,sp
QlSyc8tSHN5K,82100,rio de janeiro,rj
ltJYFECJyKVV,27542,porciuncula,rj
M2IdVNa2M6cd,39780,belo horizonte,mg
GOrimBioUsZd,59094,poa,sp
a0IVtdQfzm7e,56360,campos do jordao,sp
EVbLFzgsr0H6,1508,guaratingueta,sp
ZFjwHpE8ReUo,18304,guaruja,sp
B7LumqBxAogl,49490,porto alegre,rs
0tl3zmG3tuP1,46770,vacaria,rs
wPJ0PGhIWbfF,88132,porto alegre,rs
dbuCTsefcBTE,78580,aracatuba,sp
Ok7g83PF18PZ,39802,rio do campo,sc
8BlGH85qpqq3,4437,sao leopoldo,rs
HUmYPBtDKP0K,7193,sao paulo,sp
zoHDulFrmmMf,23905,curitiba,pr
fu9XsejrfBBm,89074,goiania,go
L3gaFZzn9TbS,37300,sao paulo,sp
oInd03G81CKy,25261,sao joao de meriti,rj
xNgsaJPYkltd,83650,capela,se
K60xJ5SzNeJZ,29112,sao simao,sp
T4MKMVDtjJVG,28906,brasilia,df
G4AH16KRyvy1,2313,sao paulo,sp
zLc9B7MmMLIn,3945,guarulhos,sp
sEJYXV2bObxC,86800,santo andre,sp
XKK9DlrVTDZB,9962,lins,sp
xKQ1EQ6fITuy,64820,adamantina,sp
nljGsv6tAiYO,79903,campinas,sp
beafGpyB0aa0,32150,itauna,mg
AARdvsWLXX5W,1534,lavras,mg
fWs2OtO1bGcB,70238,campinas,sp
jUxAUxRHkJ8E,39480,campinas,sp
cwhyuoNWJA6a,2873,sorocaba,sp
DwYjhvIDPT3c,68647,brasilia,df
0ZKqYMDdiA95,29735,guaruja,sp
4ml3FDQYiIuE,4582,nova esperanca do sul,rs
4VTBGwY41jaH,83327,nova lima,mg
AuxyXncLEn3O,35022,campo largo,pr
jEFBGXNHn2TL,3286,maceio,al
vRwRmJ1AXi1W,70274,londrina,pr
EIQhCMMCfNCs,3617,brasilia,df
6I8qQJ6gheKH,33082,itaborai,rj
tRALtSryzTOu,35164,taruma,sp
2wMoywtCFM0Y,74450,dracena,sp
ONenCp3YhWTw,55643,nova friburgo,rj
l5MWhoU4USKh,81320,brasilia,df
dHhpOnz0jJP5,5204,sao paulo,sp
xv0rbJUFEhuA,12042,sao paulo,sp
mW7CcTf2Ia14,65633,barra mansa,rj
VEKqfvxPzkhd,3976,sorocaba,sp
tm7wMtsZVnM1,45980,sao paulo,sp
wmxiHzbotKRy,8490,sao paulo,sp
vC6gHwLQCeoO,4567,itanhaem,sp
8Z1oamYuDarm,39380,aiuruoca,mg
jNO69NbnBCGl,57306,sao carlos,sp
4Zcr6m3zr2cy,66630,sao paulo,sp
HMyZBwHeDlhS,9785,jundiai,sp
SsLaPTib4Ia6,1328,goiania,go
73YzGdVoYOtO,44892,matao,sp
a3OZBRDKMELE,3732,jeceaba,mg
hTZDS7GXFqRa,38040,santa branca,sp
tDnOaiOPOakd,29020,rio de janeiro,rj
HTyEwTr7xEsz,95995,sao paulo,sp
9KonW6k2BADZ,81290,valenca,ba
PPwkwHcuySaw,81480,cruzalia,sp
MRqIHQnENQUb,95041,sao paulo,sp
QNO1XEvbsvmk,71515,marilia,sp
vmpNuKFHSOFN,5086,santo anastacio,sp
cNTwiaWEenP0,55385,sao sebastiao do cai,rs
8cfXAxuNMMEb,2127,tupa,sp
ukzqpM1P8f40,64062,campinas,sp
S2TkZDzRV7L7,26190,presidente prudente,sp
KABzhHW7cqqn,60325,sao paulo,sp
dRl67bx5yG51,24070,jacigua,es
MSYnH6AsnLLK,89970,ipatinga,mg
bnYCzgx5k8A6,17203,mendes pimentel,mg
L0Mtd3JQtQtA,55385,sao sebastiao do cai,rs
SBwgHi4FRXBk,58115,sao paulo,sp
zUQoJ5dO1QPU,5525,sao paulo,sp
zlvJwwp3IupL,13279,campanario,mg
5jM4lw2wjfIg,45208,belem,pa
yybMRmGNtpAZ,35200,salvador,ba
eS1yDneHEGcK,74663,sao paulo,sp
DFfI3cM09MMY,18078,itanhomi,mg
ZOToXlbfXeHq,53350,duque de caxias,rj
2Icc5baBNX06,80240,serra,es
X5WDZNsrO1hx,5711,timoteo,mg
AGGpPStjMZW6,3107,seropedica,rj
eEN2MscwxeIx,40720,sao vicente,sp
inel4cO2vqRZ,21236,rio de janeiro,rj
ajVBDvOM26j9,39340,rio de janeiro,rj
SUYkBnj0d3mR,69089,curitibanos,sc
GjUdBol5Kv8B,64645,sao paulo,sp
inhttXcX44Nr,1319,votorantim,sp
iyCDKmKaRBsP,70336,praia grande,sp
vZQmLI0Zl4Qr,70238,campinas,sp
gS2KYTOsi9Hi,35050,sao paulo,sp
zTZXDPWtoxDq,13465,sao paulo,sp
WVjAP6wTRKUq,4556,niteroi,rj
L6iaXV8ocBJO,95912,canoas,rs
icgjkdmFWAn0,35438,vinhedo,sp
5TFdfqer5R4n,36195,sao luis,ma
T76HNqkypo8N,58052,fortaleza,ce
69K5cW0VFDdv,2926,londrina,pr
6WRGSf94bJtF,85635,jacupiranga,sp
3yYyEecCySi8,86042,cabo frio,rj
Ruw3cqKBAjTR,26920,teresina,pi
3A73UXP3sqVt,8765,belo horizonte,mg
jOat9VYN3TMr,48480,sao paulo,sp
ujenPKKVmovW,63680,sao paulo,sp
O4C8EjAwdOD3,11471,osasco,sp
ZOmoTQAlPUeS,85023,lages,sc
pfPllrRaxtJz,57210,carapicuiba,sp
wc3bGcvsY9VG,27470,presidente prudente,sp
wrfvX8mw0Lhd,57720,sao paulo,sp
AvoXe1WYk3Ok,18705,sao paulo,sp
wAtWH6tMXGrH,86360,guarulhos,sp
ILE9irgwLmxL,78055,joao monlevade,mg
ypWvQIaNRnRf,81130,pelotas,rs
9PQ1j8uHup50,4571,nilopolis,rj
x8NI1mIkFCwo,1414,sao bernardo do campo,sp
QxpVHOpjZ2wQ,2034,itobi,sp
l0GU4CQj22pa,27935,belo horizonte,mg
Dh6Ti1NUEcsC,23028,rio de janeiro,rj
WCSiK0pclEsI,8280,sao paulo,sp
12e1fWXH3yJW,29905,mossoro,rn
2efmAbzMbWyj,1237,frutal,mg
Jx2lhQUN59Oh,4566,presidente dutra,ma
qeSDsVF4M9Dj,94170,sao paulo,sp
Qad4zA06dZPH,3171,riacho dos machados,mg
aaN2ePkLYO36,64915,brasilia,df
ZxUFMZCCojWy,44574,cabreuva,sp
3g1yePLy06SF,75706,palmeira,pr
Qipx9MKX7R6p,9846,curitiba,pr
5BIiHzsG2lbr,89810,sao paulo,sp
OylwdxJ0WwY4,6355,sao paulo,sp
97Rjo6JUv1Dm,48895,ouro branco,mg
t7G6I8dduCqr,9603,manhuacu,mg
t6sxQu059VH6,88862,sao paulo,sp
JtiLXVizqT6x,3195,mirassol,sp
Y4z3FPBiTahx,70238,campinas,sp
gJ8uT0w0TYGo,49995,petropolis,rj
Z01E0jd3y7ow,45455,praia grande,sp
a2CRKxG894Xj,2734,assis,sp
9q0EqSHqUjFq,72017,santo andre,sp
OiYQEFTn9kNc,95795,sao paulo,sp
URocebUKZFnE,63280,curitiba,pr
OdOLMGJTUi5U,18054,ilheus,ba
YJ4LgDKNWONJ,13790,florianopolis,sc
TKbQmTJMy6xl,12900,salvador,ba
YKwb2hpf78SG,55297,sao paulo,sp
0MOHmrZwo85k,95595,belo horizonte,mg
g0tUcEnsBVtg,74535,lencois paulista,sp
EI8oP4ANbXiQ,9182,catalao,go
vWgA3VueMeKw,25725,guarulhos,sp
0KCFYasbdnb7,12328,cacapava,sp
cuZwk1t7M6ZO,5704,sao paulo,sp
Lc7QcwDQWszE,59247,sao paulo,sp
ejUQYAdpFiWQ,23911,rio de janeiro,rj
9vD7GCLcixBK,68560,belo horizonte,mg
2kiU5yG5egtU,49930,ananindeua,pa
AiRWj7Th0Syz,9391,marmeleiro,pr
TfO0szBMHm4h,89057,sao luis,ma
ha2RewdEzwkf,32285,sao paulo,sp
5eEYHjpuEuOp,5889,salvador,ba
9XJ6MfH8qwuX,13043,orizona,go
0AK0sWaHxiW8,3804,brasilia,df
GzbUDfIZNcoB,8110,guaiba,rs
8KEJvAg9VgyV,1220,batalha,al
9trHhSVx4Nnc,38150,piracicaba,sp
ZjxAOK9k9CRb,78135,marilia,sp
aKPpGMoamWY5,65071,lorena,sp
mOFK7hlLyiSy,21550,praia grande,sp
iSIbyACr6Nya,36080,olinda,pe
Nb006hjUoXcb,95972,rio de janeiro,rj
qx7MUeT3Mndi,7835,valenca,rj
Iadv9wHeTnzG,30286,sao paulo,sp
E7ZkM5GgN1AG,65925,lorena,sp
1UN0y3ttsS1d,4774,curitiba,pr
8dP9ALRN9oyk,18425,tatui,sp
2xG1WcWJdtn8,5655,barra bonita,sp
OYuE0wNVNzO0,6310,rio de janeiro,rj
jmczraN2l0h2,4063,guarulhos,sp
Q2OrStajbiRu,5888,sao paulo,sp
d1t7KuMLIc8k,27143,blumenau,sc
8DukYw6ZQcQn,7813,sao paulo,sp
Mklpsu3MMrN6,84015,sao bernardo do campo,sp
WtF2EAACUB3z,46550,sao paulo,sp
N1lMokq5vcN5,20240,sao paulo,sp
XhzavlVD0WTP,75530,belo horizonte,mg
iaCjf7kzvKO8,79812,sao paulo,sp
8INrKLN2sY6l,66650,alagoa nova,pb
PCjncuvlFo6N,23525,rio de janeiro,rj
D4l9ih3rqtZW,7070,goiania,go
AL9CWLBBe7zX,23082,fortaleza,ce
aY3NFOqGHVcp,40150,sao caetano do sul,sp
V0S7k26PUMSc,2363,santos,sp
8DGkOJ7LNLbv,2185,jundiai,sp
rP4TqvcnrSJC,15102,vila velha,es
V8SyYpjRAo5i,59650,sertania,pe
woDGIrSk5RkA,55930,bauru,sp
9iJjwxkMo2G7,3541,rio de janeiro,rj
bx3Ft7o3k8Bi,13976,porto alegre,rs
OhUTin67Kcz3,9133,taquari,rs
PIIyn5EUViBC,2336,guarulhos,sp
lKVKB0Is1oV5,7913,nilopolis,rj
MI6boLJ0arJe,69917,ponta grossa,pr
RV3Ts340D98U,14808,macae,rj
ikZnoUVhQEL7,4718,sao paulo,sp
oDLJURuMBedi,1330,americana,sp
XROyena291Ra,26535,rio de janeiro,rj
Bl1NUKVnpe3z,5878,campinas,sp
OrAvDf1g2Dj9,2611,jaguariuna,sp
GB8p9sPKcsyR,65208,uba,mg
uD1GtwRu4Msk,46550,sao paulo,sp
oUM0IZnVgepA,38170,sao paulo,sp
JhNJyzg3Rlz5,37558,barueri,sp
whjYjl1xBbvS,21240,brasilia,df
wi8uH3lfOj4Z,35685,cuiaba,mt
UuUUtfEEh6Hl,2143,santo andre,sp
3VvEI9OYRSVM,3064,vila velha,es
5PuFIf6ORjdm,69103,coronel vivida,pr
b3CmMqZTs68Y,15900,limeira,sp
vUFsacnAWUWt,77490,governador valadares,mg
77haOlCDyi08,50741,pocos de caldas,mg
JzfFWUptbxyd,29119,propria,se
lIxrP64iElQg,80330,simao dias,se
2wKU38KxdxpI,73340,sao goncalo,rj
XAxWa0qwayeb,98680,nossa senhora do socorro,se
MkYyUnKfkxDs,73770,niteroi,rj
qOtTnPCD4k9a,70756,rio de janeiro,rj
xHtdCAa9y4UP,58430,sao paulo,sp
1i09Whw10Ihc,74453,pouso alegre,mg
hLdqHEUBiLY6,61925,piumhii,mg
F0IfxdIhST9N,7195,macae,rj
3rSgGEMIWWie,44895,sao paulo,sp
JOi5JSQcTJQd,5684,jau,sp
L1fhfBZ5XN3Z,79096,sabara,mg
W1N3JW2vQQPz,74423,nepomuceno,mg
cEeeqIX8b6Md,3117,mogi das cruzes,sp
rAEgHMduqjSV,97700,uniao da vitoria,pr
NJm283c3ZgRc,13044,niteroi,rj
Xw1iwL6C593n,7912,taboao da serra,sp
puz1qszEb8Fq,28470,rio de janeiro,rj
luVoi24ctqm1,4077,americana,sp
WVZ0UDevWjle,85067,bauru,sp
3wQd8WDoiJYG,89053,rio de janeiro,rj
jqVPnvQH44zA,61656,bauru,sp
6uLVzr14ywtr,48475,jequitinhonha,mg
lgj2f0YDMGwF,45818,ribeirao preto,sp
TKABdclbFZI1,39363,primavera do leste,mt
AQgi14slKfFs,3377,sao paulo,sp
eo2jLUxema4P,44770,potirendaba,sp
RV72TqTKrRut,75833,belo horizonte,mg
AM4txMCfuyL4,64808,indaiatuba,sp
M6xWi9pCDysb,38480,petrolina,pe
3jmWsmgoktr4,99680,mogi-guacu,sp
mO86pPy4C1DI,26310,santos dumont,mg
XmEVNXlIty0i,78237,campinas,sp
TgM5kiTwbg4b,6810,santos,sp
Uj1Sbrx8YeVJ,19880,sao paulo,sp
EwDr9gj9xxrI,72735,macae,rj
5m0ms7k39Nka,46300,santo antonio de jesus,ba
gjNVqBH022y9,26143,diadema,sp
TQwLKJ5knCSv,77807,sao paulo,sp
1MQhUEbh5IrS,4137,araras,sp
wkn2W3X1qmyS,47600,sao paulo,sp
9tE1pCv0xiRo,95925,sao paulo,sp
2LBzVbwpmHh6,6028,sao paulo,sp
ERqjNjFewsvr,4088,sao paulo,sp
E2JUikP92Zxs,74150,resende,rj
nLLRyZnKsxCa,36976,congonhas,mg
Uec9UGE3IzfO,9973,trindade do sul,rs
4sqvGkwpKBPL,88040,sao paulo,sp
BPSVzOVXQCUQ,60742,pocos de caldas,mg
TZ9pKZmTtqbr,9992,rio claro,sp
l6R8KLT8MPvg,14620,cacapava do sul,rs
9X8FYxCoGtnk,13348,angra dos reis,rj
7O6GIbdohaDy,14640,rio de janeiro,rj
D6vQdu55t5Vk,79530,santa cruz das palmeiras,sp
1Cb9zSWAyddR,38300,brasilia,df
SjJ8YbA16wL6,89900,santo andre,sp
OeWkwEJGCllV,6824,poa,sp
PSOazjcEpA89,89075,goiania,go
Tbkj9QHGVq6Q,88805,manaus,am
zKWzVYkueqik,62910,guarulhos,sp
glARNhAaEfH8,18683,sao paulo,sp
NZYcmZy9Qzak,22410,sao paulo,sp
ZQr7SW556cB3,16010,recife,pe
ES4eu5kH3Enc,4856,cachoeiro de itapemirim,es
QC69WyS1i53E,57085,belem,pa
qIRDnXef0e3p,4068,rio de janeiro,rj
c99CYghjIyV6,3506,sao paulo,sp
Vq2f36XEV4VZ,62190,niteroi,rj
4TYruAJbou3Y,89291,imperatriz,ma
YJlBxTiX68Av,12952,belo horizonte,mg
9A4hNIG2remM,89818,rio de janeiro,rj
uMopBR81ADlx,5514,niteroi,rj
GLTjbHRqmhMt,36227,sao paulo,sp
6N2ZrX1p5Y5n,19020,maua,sp
juVIzHJPQFxj,57081,sao paulo,sp
2Oox5TMdyixt,74937,ouro fino,mg
Rph9ZMKIgEnF,35420,piedade,sp
EQgZJs3yu4ZK,26600,birigui,sp
5rKHuZSK2DpP,28380,sao paulo,sp
ouKEwIYqgcWN,52130,cajamar,sp
db5deRbkEpXx,44460,brumado,ba
eEiWJzfBfXOA,35183,rio de janeiro,rj
A9GKHS30hgVN,13150,lagarto,se
Y8thfh1jibRJ,71915,campinas,sp
fGkvSZZB9X62,89530,sao paulo,sp
A1Bh3oq2DwZ1,32412,santa fe do sul,sp
GDlLl2lorLnE,5436,miguel pereira,rj
0o3tCickb21v,74775,belo horizonte,mg
nmWlHn9pWq98,4013,pirassununga,sp
RDoLCPAx4rWS,17501,itapevi,sp
1pSoQ2pgnnuu,18860,perdoes,mg
7QCVLnZhq7hS,58580,niteroi,rj
ASd9Fhf1Texn,13349,ji-parana,ro
97HtXKB90iFL,12170,sao jose do rio preto,sp
x9oUvdJ7yxa6,38182,joao pessoa,pb
BbegAelvqFVo,35606,igarata,sp
2XFAsvffUcwR,1105,riachinho,mg
